Код громади,Назва громади,Вид кластеризації,Рік,Кластер,Відстань до центроїда
2152100000,Костянтинівська,Пул (KMeans),2022,2,0.3586339320184024
2152100000,Костянтинівська,Пул (Математичний),2022,0,1.2603654509623328
2150100000,Кочубеївська,Пул (KMeans),2022,2,0.5295781290748248
2150100000,Кочубеївська,Пул (Математичний),2022,0,1.305932869070833
2154200000,Лазурненська,Пул (KMeans),2022,2,0.47551058123029305
2154200000,Лазурненська,Пул (Математичний),2022,0,1.243204735703683
2152400000,Любимівська,Пул (KMeans),2022,2,0.3734005326549721
2152400000,Любимівська,Пул (Математичний),2022,0,1.2262302667176272
2153000000,Милівська,Пул (KMeans),2022,2,0.4329749067124828
2153000000,Милівська,Пул (Математичний),2022,0,1.2301725746173156
2150400000,Мирненська,Пул (KMeans),2022,2,1.8352545994233564
2150400000,Мирненська,Пул (Математичний),2022,0,2.3805435746426014
2151000000,Музиківська,Пул (KMeans),2022,0,0.9984317560681891
2151000000,Музиківська,Пул (Математичний),2022,1,0.5644216940838005
2154300000,Нижньосірогозька,Пул (KMeans),2022,2,0.3889326118263175
2154300000,Нижньосірогозька,Пул (Математичний),2022,0,1.2089483082443069
2154400000,Нововоронцовська,Пул (KMeans),2022,2,0.4377784099427665
2154400000,Нововоронцовська,Пул (Математичний),2022,0,1.2168042924395086
2152800000,Новокаховська,Пул (KMeans),2022,2,1.838682785825397
2152800000,Новокаховська,Пул (Математичний),2022,0,2.372824020436752
2154500000,Новомиколаївська,Пул (KMeans),2022,2,0.5024206362054544
2154500000,Новомиколаївська,Пул (Математичний),2022,0,1.2523850878493632
2154600000,Новоолександрівська,Пул (KMeans),2022,2,0.44413117792278056
2154600000,Новоолександрівська,Пул (Математичний),2022,0,1.2419306743141396
2152700000,Новорайська,Пул (KMeans),2022,2,0.26812445397908125
2152700000,Новорайська,Пул (Математичний),2022,0,1.2245534670413185
2154700000,Новотроїцька,Пул (KMeans),2022,2,0.5835064021069089
2154700000,Новотроїцька,Пул (Математичний),2022,0,1.2606250410458926
2154800000,Олешківська,Пул (KMeans),2022,2,0.6207241700202247
2154800000,Олешківська,Пул (Математичний),2022,0,1.2703541606907645
2150900000,Присиваська,Пул (KMeans),2022,2,1.8170149950610799
2150900000,Присиваська,Пул (Математичний),2022,0,2.3652622533927685
2154900000,Рубанівська,Пул (KMeans),2022,2,0.33598310604588616
2154900000,Рубанівська,Пул (Математичний),2022,0,1.2812208888152314
2155000000,Скадовська,Пул (KMeans),2022,2,0.6276788835785615
2155000000,Скадовська,Пул (Математичний),2022,0,1.2694024657436918
2151500000,Станіславська,Пул (KMeans),2022,2,0.466150412206583
2151500000,Станіславська,Пул (Математичний),2022,0,1.2272415133923988
2151100000,Тавричанська,Пул (KMeans),2022,2,1.8166293407095797
2151100000,Тавричанська,Пул (Математичний),2022,0,2.364935365341923
2155100000,Таврійська,Пул (KMeans),2022,2,0.4589641142833517
2155100000,Таврійська,Пул (Математичний),2022,0,1.2201919728322879
2155200000,Тягинська,Пул (KMeans),2022,2,0.4506265341057434
2155200000,Тягинська,Пул (Математичний),2022,0,1.2201614290790461
2155310000,Херсонська,Пул (KMeans),2022,4,0.41903868723195703
2155310000,Херсонська,Пул (Математичний),2022,3,0.0
2151200000,Хрестівська,Пул (KMeans),2022,2,0.20127623263712044
2151200000,Хрестівська,Пул (Математичний),2022,0,1.2056782453376576
2150500000,Чаплинська,Пул (KMeans),2022,2,0.37784823290905417
2150500000,Чаплинська,Пул (Математичний),2022,0,1.2086628471883167
2155400000,Чорнобаївська,Пул (KMeans),2022,2,0.30597795522552934
2155400000,Чорнобаївська,Пул (Математичний),2022,0,1.201658930267149
2152000000,Чулаківська,Пул (KMeans),2022,2,0.4090251863124135
2152000000,Чулаківська,Пул (Математичний),2022,0,1.2149390072650983
2152300000,Ювілейна,Пул (KMeans),2022,2,0.4797840844301769
2152300000,Ювілейна,Пул (Математичний),2022,0,1.2252512761931988
2255700000,Ізяславська,Пул (KMeans),2022,2,0.5033095112397411
2255700000,Ізяславська,Пул (Математичний),2022,0,1.232774851796326
2252900000,Антонінська,Пул (KMeans),2022,2,0.3265154895333571
2252900000,Антонінська,Пул (Математичний),2022,0,1.2058234398298158
2250100000,Берездівська,Пул (KMeans),2022,2,0.40096846132392294
2250100000,Берездівська,Пул (Математичний),2022,0,1.215380027446831
2254000000,Білогірська,Пул (KMeans),2022,2,0.4282620029894422
2254000000,Білогірська,Пул (Математичний),2022,0,1.216792896324121
2253400000,Вовковинецька,Пул (KMeans),2022,2,0.4048643652605061
2253400000,Вовковинецька,Пул (Математичний),2022,0,1.2268079800707168
2250300000,Волочиська,Пул (KMeans),2022,2,1.8152282425893416
2250300000,Волочиська,Пул (Математичний),2022,0,2.3562982667180483
2250200000,Війтовецька,Пул (KMeans),2022,2,0.3425367548395257
2250200000,Війтовецька,Пул (Математичний),2022,0,1.2103015057370925
2255300000,Віньковецька,Пул (KMeans),2022,2,0.453311829541972
2255300000,Віньковецька,Пул (Математичний),2022,0,1.2194192575467244
2250400000,Ганнопільська,Пул (KMeans),2022,2,0.412635537948413
2250400000,Ганнопільська,Пул (Математичний),2022,0,1.223925760742376
2250500000,Гвардійська,Пул (KMeans),2022,2,0.3899130591455613
2250500000,Гвардійська,Пул (Математичний),2022,0,1.2294926774198927
2252700000,Городоцька,Пул (KMeans),2022,2,0.5410597049104431
2252700000,Городоцька,Пул (Математичний),2022,0,1.2467033656955737
2253300000,Грицівська,Пул (KMeans),2022,2,0.36179881128570124
2253300000,Грицівська,Пул (Математичний),2022,0,1.2317637232127374
2252400000,Гуківська,Пул (KMeans),2022,2,0.5540132520105023
2252400000,Гуківська,Пул (Математичний),2022,0,1.3217022089531019
2250600000,Гуменецька,Пул (KMeans),2022,0,0.8242460089493546
2250600000,Гуменецька,Пул (Математичний),2022,1,0.18933545022421008
2255400000,Деражнянська,Пул (KMeans),2022,2,0.45820048174356454
2255400000,Деражнянська,Пул (Математичний),2022,0,1.2230251231912654
2250700000,Дунаєвецька,Пул (KMeans),2022,2,0.6056943246615896
2250700000,Дунаєвецька,Пул (Математичний),2022,0,1.2638764100347266
2253600000,Жванецька,Пул (KMeans),2022,2,0.415570264111231
2253600000,Жванецька,Пул (Математичний),2022,0,1.2281192867538688
2255500000,Закупненська,Пул (KMeans),2022,2,0.3885730902715181
2255500000,Закупненська,Пул (Математичний),2022,0,1.2286094002653154
2254800000,Заслучненська,Пул (KMeans),2022,2,0.40378108371890514
2254800000,Заслучненська,Пул (Математичний),2022,0,1.2467772232208771
2255600000,Зіньківська,Пул (KMeans),2022,2,0.6115183462199288
2255600000,Зіньківська,Пул (Математичний),2022,0,1.345587697714338
2255800000,Кам'янець-Подільська,Пул (KMeans),2022,2,0.832574116614673
2255800000,Кам'янець-Подільська,Пул (Математичний),2022,0,1.36870208233159
2250900000,Китайгородська,Пул (KMeans),2022,2,0.5978831737658299
2250900000,Китайгородська,Пул (Математичний),2022,0,1.3098500410228686
2253000000,Красилівська,Пул (KMeans),2022,2,1.8084211535864425
2253000000,Красилівська,Пул (Математичний),2022,0,2.3516694419901647
2253800000,Крупецька,Пул (KMeans),2022,0,0.959758715465184
2253800000,Крупецька,Пул (Математичний),2022,1,0.5007230480074881
2252500000,Ленковецька,Пул (KMeans),2022,1,0.7180152777520125
2252500000,Ленковецька,Пул (Математичний),2022,0,0.271499495051422
2251100000,Летичівська,Пул (KMeans),2022,2,0.3379178467402138
2251100000,Летичівська,Пул (Математичний),2022,0,1.2034561682853628
2251200000,Лісовогринівецька,Пул (KMeans),2022,2,0.41401721057616886
2251200000,Лісовогринівецька,Пул (Математичний),2022,0,1.2388624571733273
2251300000,Маківська,Пул (KMeans),2022,2,0.44628030515349426
2251300000,Маківська,Пул (Математичний),2022,0,1.2380644441359059
2251400000,Меджибізька,Пул (KMeans),2022,2,1.800415574487135
2251400000,Меджибізька,Пул (Математичний),2022,0,2.3508570049080864
2255900000,Миролюбненська,Пул (KMeans),2022,2,0.4198665976660512
2255900000,Миролюбненська,Пул (Математичний),2022,0,1.2564184359728454
2256000000,Михайлюцька,Пул (KMeans),2022,2,0.35667460086971914
2256000000,Михайлюцька,Пул (Математичний),2022,0,1.2198827888164017
2251500000,Наркевицька,Пул (KMeans),2022,2,0.37700956582542094
2251500000,Наркевицька,Пул (Математичний),2022,0,1.2483489880331666
2254600000,Нетішинська,Пул (KMeans),2022,0,0.8832177604232551
2254600000,Нетішинська,Пул (Математичний),2022,1,0.4363443457034455
2250800000,Новодунаєвецька,Пул (KMeans),2022,2,0.3902122574806785
2250800000,Новодунаєвецька,Пул (Математичний),2022,0,1.2163510663427337
2251600000,Новоушицька,Пул (KMeans),2022,2,0.5170486000439467
2251600000,Новоушицька,Пул (Математичний),2022,0,1.2348053309044424
2256100000,Орининська,Пул (KMeans),2022,2,0.433197114983479
2256100000,Орининська,Пул (Математичний),2022,0,1.227771448874054
2254700000,Плужненська,Пул (KMeans),2022,2,0.4129222435827734
2254700000,Плужненська,Пул (Математичний),2022,0,1.2238298215206278
2251700000,Полонська,Пул (KMeans),2022,2,0.5942394133088462
2251700000,Полонська,Пул (Математичний),2022,0,1.2617854143378928
2251800000,Понінківська,Пул (KMeans),2022,2,0.3150598121983856
2251800000,Понінківська,Пул (Математичний),2022,0,1.2223163442861367
2251900000,Розсошанська,Пул (KMeans),2022,0,0.839966221415961
2251900000,Розсошанська,Пул (Математичний),2022,1,0.2429287504237867
2252000000,Сатанівська,Пул (KMeans),2022,2,0.3843878183603147
2252000000,Сатанівська,Пул (Математичний),2022,0,1.2158418870798324
2254900000,Сахновецька,Пул (KMeans),2022,0,1.0619077475644982
2254900000,Сахновецька,Пул (Математичний),2022,1,0.6648264292399073
2254500000,Славутська,Пул (KMeans),2022,2,0.4384530530739652
2254500000,Славутська,Пул (Математичний),2022,0,1.2239532065020906
2252800000,Слобідсько-Кульчієвецька,Пул (KMeans),2022,2,0.413790795688704
2252800000,Слобідсько-Кульчієвецька,Пул (Математичний),2022,0,1.2224171705543194
2253500000,Смотрицька,Пул (KMeans),2022,2,0.3819209547165946
2253500000,Смотрицька,Пул (Математичний),2022,0,1.2342006957063687
2253200000,Солобковецька,Пул (KMeans),2022,2,0.35499454441631184
2253200000,Солобковецька,Пул (Математичний),2022,0,1.290360780050698
2255200000,Старокостянтинівська,Пул (KMeans),2022,2,1.8469511480021576
2255200000,Старокостянтинівська,Пул (Математичний),2022,0,2.3787774442008107
2256200000,Староостропільська,Пул (KMeans),2022,2,0.3024365013343291
2256200000,Староостропільська,Пул (Математичний),2022,0,1.2292376372402292
2252100000,Старосинявська,Пул (KMeans),2022,2,0.3389584301853616
2252100000,Старосинявська,Пул (Математичний),2022,0,1.2033132781291047
2253700000,Староушицька,Пул (KMeans),2022,2,0.5154934602087359
2253700000,Староушицька,Пул (Математичний),2022,0,1.259477050481601
2252600000,Судилківська,Пул (KMeans),2022,2,0.4269630273989547
2252600000,Судилківська,Пул (Математичний),2022,0,1.2142912236629446
2256300000,Теофіпольська,Пул (KMeans),2022,2,0.44382472606975176
2256300000,Теофіпольська,Пул (Математичний),2022,0,1.2267493270906376
2254300000,Улашанівська,Пул (KMeans),2022,2,0.16883451279862216
2254300000,Улашанівська,Пул (Математичний),2022,0,1.2029149640183834
2256400000,Хмельницька,Пул (KMeans),2022,0,1.2481449997391847
2256400000,Хмельницька,Пул (Математичний),2022,1,1.0075890616669763
2252300000,Чемеровецька,Пул (KMeans),2022,2,0.3885249472928263
2252300000,Чемеровецька,Пул (Математичний),2022,0,1.2134270731519774
2252200000,Чорноострівська,Пул (KMeans),2022,2,0.43198925264473864
2252200000,Чорноострівська,Пул (Математичний),2022,0,1.2187021455241887
2256500000,Шепетівська,Пул (KMeans),2022,2,1.8268548757977188
2256500000,Шепетівська,Пул (Математичний),2022,0,2.3644080172475053
2256600000,Щиборівська,Пул (KMeans),2022,2,0.38605335025628473
2256600000,Щиборівська,Пул (Математичний),2022,0,1.2485203615940825
2254400000,Ямпільська,Пул (KMeans),2022,2,0.3707806490294602
2254400000,Ямпільська,Пул (Математичний),2022,0,1.2248859884238095
2256700000,Ярмолинецька,Пул (KMeans),2022,2,0.3049609267084814
2256700000,Ярмолинецька,Пул (Математичний),2022,0,1.2051647211608774
1152900000,Аджамська,Пул (KMeans),2022,2,1.81297366598748
1152900000,Аджамська,Пул (Математичний),2022,0,2.3618247626534257
1153000000,Благовіщенська,Пул (KMeans),2022,2,0.5077734466281273
1153000000,Благовіщенська,Пул (Математичний),2022,0,1.2349452840123276
1150100000,Бобринецька,Пул (KMeans),2022,2,0.34589411180905943
1150100000,Бобринецька,Пул (Математичний),2022,0,1.208523074521027
1150400000,Великоандрусівська,Пул (KMeans),2022,2,0.2974191374361397
1150400000,Великоандрусівська,Пул (Математичний),2022,0,1.2038911066334768
1150700000,Великосеверинівська,Пул (KMeans),2022,2,1.8059826914275816
1150700000,Великосеверинівська,Пул (Математичний),2022,0,2.355794124870753
1153200000,Гайворонська,Пул (KMeans),2022,2,0.5020731716587221
1153200000,Гайворонська,Пул (Математичний),2022,0,1.230553872737608
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1152300000,Глодоська,Пул (KMeans),2022,2,0.3992971597905052
1152300000,Глодоська,Пул (Математичний),2022,0,1.304586130354734
1153300000,Голованівська,Пул (KMeans),2022,2,1.793038108725674
1153300000,Голованівська,Пул (Математичний),2022,0,2.3424046873331514
1152400000,Гурівська,Пул (KMeans),2022,2,1.8013591168061662
1152400000,Гурівська,Пул (Математичний),2022,0,2.3517070792103527
1151400000,Дмитрівська,Пул (KMeans),2022,2,0.27181470144346853
1151400000,Дмитрівська,Пул (Математичний),2022,0,1.2260440077827282
1151700000,Добровеличківська,Пул (KMeans),2022,2,1.792748598518214
1151700000,Добровеличківська,Пул (Математичний),2022,0,2.342358167980317
1153400000,Долинська,Пул (KMeans),2022,2,0.444438808222624
1153400000,Долинська,Пул (Математичний),2022,0,1.2212481358190035
1153500000,Заваллівська,Пул (KMeans),2022,2,0.45619154042632715
1153500000,Заваллівська,Пул (Математичний),2022,0,1.226405994071589
1152500000,Злинська,Пул (KMeans),2022,2,0.3449165378745549
1152500000,Злинська,Пул (Математичний),2022,0,1.2225015500200311
1153600000,Знам'янська,Пул (KMeans),2022,0,0.8226303257635317
1153600000,Знам'янська,Пул (Математичний),2022,1,0.2711894468030176
1153900000,Кам'янецька,Пул (KMeans),2022,2,1.7933496506013389
1153900000,Кам'янецька,Пул (Математичний),2022,0,2.3424997227284066
1150900000,Катеринівська,Пул (KMeans),2022,2,1.8074402331929804
1150900000,Катеринівська,Пул (Математичний),2022,0,2.3570630036569016
1153700000,Кетрисанівська,Пул (KMeans),2022,2,0.40838891768644403
1153700000,Кетрисанівська,Пул (Математичний),2022,0,1.2118077498766375
1151100000,Компаніївська,Пул (KMeans),2022,2,1.799203363102684
1151100000,Компаніївська,Пул (Математичний),2022,0,2.3456882462955657
1152810000,Кропивницька,Пул (KMeans),2022,4,0.41903868723195703
1152810000,Кропивницька,Пул (Математичний),2022,3,0.0
1150200000,Маловисківська,Пул (KMeans),2022,2,1.7925370980538333
1150200000,Маловисківська,Пул (Математичний),2022,0,2.342400268616106
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1150600000,Мар'янівська,Пул (KMeans),2022,0,1.1573734701860339
1150600000,Мар'янівська,Пул (Математичний),2022,1,0.8008713722470648
1153800000,Надлацька,Пул (KMeans),2022,2,0.41488248706348596
1153800000,Надлацька,Пул (Математичний),2022,0,1.2530572293722064
1154000000,Новоархангельська,Пул (KMeans),2022,2,0.10684058761452243
1154000000,Новоархангельська,Пул (Математичний),2022,0,1.2355300903349298
1154100000,Новомиргородська,Пул (KMeans),2022,2,0.3808789854282268
1154100000,Новомиргородська,Пул (Математичний),2022,0,1.2171409885307813
1151500000,Новопразька,Пул (KMeans),2022,2,0.34320008788747225
1151500000,Новопразька,Пул (Математичний),2022,0,1.2195627602505745
1150300000,Новоукраїнська,Пул (KMeans),2022,2,0.10279065567383744
1150300000,Новоукраїнська,Пул (Математичний),2022,0,1.2128495272631719
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154300000,Олександрійська,Пул (KMeans),2022,2,0.8178755341228535
1154300000,Олександрійська,Пул (Математичний),2022,0,1.3532562711727003
1154400000,Онуфріївська,Пул (KMeans),2022,2,0.37571161968258393
1154400000,Онуфріївська,Пул (Математичний),2022,0,1.2080467257247915
1154500000,Пантаївська,Пул (KMeans),2022,2,0.5418191090010931
1154500000,Пантаївська,Пул (Математичний),2022,0,1.286580796082603
1151000000,Первозванівська,Пул (KMeans),2022,0,0.8123943187363779
1151000000,Первозванівська,Пул (Математичний),2022,1,0.14109009723534285
1154600000,Перегонівська,Пул (KMeans),2022,2,0.5014938593958932
1154600000,Перегонівська,Пул (Математичний),2022,0,1.2835546505767894
1152100000,Петрівська,Пул (KMeans),2022,0,0.8055858043388531
1152100000,Петрівська,Пул (Математичний),2022,1,0.15242575353586954
1154800000,Побузька,Пул (KMeans),2022,0,0.8768404581566089
1154800000,Побузька,Пул (Математичний),2022,1,0.3345782546240106
1151300000,Помічнянська,Пул (KMeans),2022,0,0.8253313640486926
1151300000,Помічнянська,Пул (Математичний),2022,1,0.19531023370266468
1152000000,Попельнастівська,Пул (KMeans),2022,0,1.0278813824510646
1152000000,Попельнастівська,Пул (Математичний),2022,1,0.6186572789716984
1151600000,Приютівська,Пул (KMeans),2022,2,0.20030576205330558
1151600000,Приютівська,Пул (Математичний),2022,0,1.2666078967958254
1154700000,Підвисоцька,Пул (KMeans),2022,2,0.35706271529096195
1154700000,Підвисоцька,Пул (Математичний),2022,0,1.2259578115776226
1151900000,Піщанобрідська,Пул (KMeans),2022,2,1.8010368548837903
1151900000,Піщанобрідська,Пул (Математичний),2022,0,2.351417522599633
1154900000,Рівнянська,Пул (KMeans),2022,2,0.2538907293564166
1154900000,Рівнянська,Пул (Математичний),2022,0,1.1995598241983423
1155000000,Світловодська,Пул (KMeans),2022,2,0.4949269224570115
1155000000,Світловодська,Пул (Математичний),2022,0,1.2400152061367389
1151200000,Смолінська,Пул (KMeans),2022,2,1.793141830392813
1151200000,Смолінська,Пул (Математичний),2022,0,2.343726243860612
1150500000,Соколівська,Пул (KMeans),2022,0,0.8687358384129644
1150500000,Соколівська,Пул (Математичний),2022,1,0.31808140505233523
1155100000,Суботцівська,Пул (KMeans),2022,2,1.7931986903484718
1155100000,Суботцівська,Пул (Математичний),2022,0,2.342449843427358
1150800000,Тишківська,Пул (KMeans),2022,2,1.824863377317689
1150800000,Тишківська,Пул (Математичний),2022,0,2.371874165282726
1155200000,Устинівська,Пул (KMeans),2022,2,1.7928511128615048
1155200000,Устинівська,Пул (Математичний),2022,0,2.3423674294167345
1054500000,Іванківська,Пул (KMeans),2022,2,1.8170005879628666
1054500000,Іванківська,Пул (Математичний),2022,0,2.3575205832323536
1054600000,Ірпінська,Пул (KMeans),2022,2,1.8670521160745528
1054600000,Ірпінська,Пул (Математичний),2022,0,2.393429829061347
1051000000,Баришівська,Пул (KMeans),2022,2,1.8163016340838047
1051000000,Баришівська,Пул (Математичний),2022,0,2.3570378323816534
1051400000,Березанська,Пул (KMeans),2022,2,1.7987359862255645
1051400000,Березанська,Пул (Математичний),2022,0,2.3454016856206037
1052500000,Бишівська,Пул (KMeans),2022,2,0.1848985948882178
1052500000,Бишівська,Пул (Математичний),2022,0,1.20494731149539
1051800000,Богуславська,Пул (KMeans),2022,2,0.4342990685802515
1051800000,Богуславська,Пул (Математичний),2022,0,1.2181215500077036
1052800000,Бориспільська,Пул (KMeans),2022,0,0.9774411253310451
1052800000,Бориспільська,Пул (Математичний),2022,1,0.6171715981331494
1051100000,Бородянська,Пул (KMeans),2022,2,0.48342763436615516
1051100000,Бородянська,Пул (Математичний),2022,0,1.227980063814521
1052900000,Борщагівська,Пул (KMeans),2022,0,0.9608298200870374
1052900000,Борщагівська,Пул (Математичний),2022,1,0.5898985088464386
1053000000,Боярська,Пул (KMeans),2022,0,0.9473800002119223
1053000000,Боярська,Пул (Математичний),2022,1,0.5666149574835877
1053100000,Броварська,Пул (KMeans),2022,0,1.0693759205293618
1053100000,Броварська,Пул (Математичний),2022,1,0.7634500399770184
1051500000,Бучанська,Пул (KMeans),2022,2,0.6891551457696756
1051500000,Бучанська,Пул (Математичний),2022,0,1.3105395974419032
1052600000,Білогородська,Пул (KMeans),2022,0,0.8207815056958704
1052600000,Білогородська,Пул (Математичний),2022,1,0.2609037020844018
1052700000,Білоцерківська,Пул (KMeans),2022,2,1.9458528355400686
1052700000,Білоцерківська,Пул (Математичний),2022,0,2.4524614157007125
1053200000,Васильківська,Пул (KMeans),2022,0,1.0171311868964625
1053200000,Васильківська,Пул (Математичний),2022,1,0.6277297841335769
1050400000,Великодимерська,Пул (KMeans),2022,2,1.8213512492280748
1050400000,Великодимерська,Пул (Математичний),2022,0,2.360544136471866
1053300000,Вишгородська,Пул (KMeans),2022,0,0.873062474746129
1053300000,Вишгородська,Пул (Математичний),2022,1,0.4146046407664617
1053400000,Вишнева,Пул (KMeans),2022,0,0.957601759778112
1053400000,Вишнева,Пул (Математичний),2022,1,0.5850989000438547
1053500000,Володарська,Пул (KMeans),2022,2,1.7949223319884269
1053500000,Володарська,Пул (Математичний),2022,0,2.3432130700834084
1053600000,Вороньківська,Пул (KMeans),2022,0,0.8392009101931827
1053600000,Вороньківська,Пул (Математичний),2022,1,0.2456264792923392
1053700000,Гатненська,Пул (KMeans),2022,2,0.3739771759094096
1053700000,Гатненська,Пул (Математичний),2022,0,1.2136569464509652
1051900000,Глевахівська,Пул (KMeans),2022,0,0.8055808172005385
1051900000,Глевахівська,Пул (Математичний),2022,1,0.12921637399579422
1053900000,Гостомельська,Пул (KMeans),2022,0,0.8274661298241457
1053900000,Гостомельська,Пул (Математичний),2022,1,0.2816086039321255
1054000000,Гребінківська,Пул (KMeans),2022,2,0.3178941223814474
1054000000,Гребінківська,Пул (Математичний),2022,0,1.201255056826959
1053800000,Гірська,Пул (KMeans),2022,0,0.9332208913711625
1053800000,Гірська,Пул (Математичний),2022,1,0.513491510437969
1054100000,Димерська,Пул (KMeans),2022,2,0.5223487188025493
1054100000,Димерська,Пул (Математичний),2022,0,1.2367833685165042
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1050500000,Дівичківська,Пул (KMeans),2022,0,0.9005851086443559
1050500000,Дівичківська,Пул (Математичний),2022,1,0.3866371952803882
1052300000,Зазимська,Пул (KMeans),2022,2,1.7928757286474246
1052300000,Зазимська,Пул (Математичний),2022,0,2.3423710634370605
1054300000,Згурівська,Пул (KMeans),2022,0,0.7980560286300128
1054300000,Згурівська,Пул (Математичний),2022,1,0.10462565937586762
1054400000,Золочівська,Пул (KMeans),2022,2,1.7977108169246283
1054400000,Золочівська,Пул (Математичний),2022,0,2.3483714216130016
1054700000,Кагарлицька,Пул (KMeans),2022,2,1.8067962055096054
1054700000,Кагарлицька,Пул (Математичний),2022,0,2.350584243068045
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1050100000,Калитянська,Пул (KMeans),2022,1,0.38525000700587975
1050100000,Калитянська,Пул (Математичний),2022,0,0.6468070179903938
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1051200000,Ковалівська,Пул (KMeans),2022,0,0.8259802258214315
1051200000,Ковалівська,Пул (Математичний),2022,1,0.19839513539941125
1054900000,Кожанська,Пул (KMeans),2022,2,0.3898702578644051
1054900000,Кожанська,Пул (Математичний),2022,0,1.2194567562230327
1055000000,Козинська,Пул (KMeans),2022,0,0.8492960351303531
1055000000,Козинська,Пул (Математичний),2022,1,0.26482311094926947
1055100000,Коцюбинська,Пул (KMeans),2022,2,0.5392048050112248
1055100000,Коцюбинська,Пул (Математичний),2022,0,1.2412449477369523
1055200000,Макарівська,Пул (KMeans),2022,0,0.8713078654585232
1055200000,Макарівська,Пул (Математичний),2022,1,0.4100573183505158
1055300000,Маловільшанська,Пул (KMeans),2022,2,0.3716072322489993
1055300000,Маловільшанська,Пул (Математичний),2022,0,1.2090705701378544
1050300000,Медвинська,Пул (KMeans),2022,2,0.41411092650459314
1050300000,Медвинська,Пул (Математичний),2022,0,1.2632339923878244
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
1051300000,Миронівська,Пул (Математичний),2022,1,0.43199054608344617
1051300000,Миронівська,Пул (KMeans),2022,0,0.8803924897039068
